measurement,structure,problem,phi,eps,column,free_set_size,constant_column,n_evals,seed,defined,value,protected_index
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,2,0,False,5000,18,True,0.0,2221
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,3,29,False,5000,18,True,2.878862006683207,137
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,3,29,False,5000,18,True,2.878862006683207,137
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,0,29,False,5000,19,True,3.0270651163824978,2777
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,0,29,False,5000,19,True,3.006921571584808,2777
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,1,29,False,5000,19,True,2.5876316583100887,3845
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,1,29,False,5000,19,True,2.5706186892388914,3845
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,2,0,False,5000,19,True,0.0,1960
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,2,0,False,5000,19,True,0.0,1960
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,3,29,False,5000,19,True,3.0999754638247845,87
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,3,29,False,5000,19,True,3.0999754638247845,87
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,0,29,False,5000,20,True,3.2966010793470653,786
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,0,29,False,5000,20,True,3.1885162807617644,786
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,1,29,False,5000,20,True,2.864908841237005,1441
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,1,29,False,5000,20,True,2.8589058549611943,1441
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,2,0,False,5000,20,True,0.0,1078
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,2,0,False,5000,20,True,0.0,1078
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,3,29,False,5000,20,True,2.96100716712163,2578
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,3,29,False,5000,20,True,2.96100716712163,2578
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,0,29,False,5000,21,True,2.9294719983545168,653
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,0,29,False,5000,21,True,2.8474171110030184,653
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,1,29,False,5000,21,True,2.7180036818456252,4031
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,1,29,False,5000,21,True,2.7178399952622954,4031
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,2,0,False,5000,21,True,0.0,4215
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,2,0,False,5000,21,True,0.0,4215
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,3,29,False,5000,21,True,2.9458260587399185,1353
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,3,29,False,5000,21,True,2.9458260587399185,1353
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,0,29,False,5000,22,True,2.6930155303457353,4068
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,0,29,False,5000,22,True,2.6451319714066557,4068
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,1,29,False,5000,22,True,3.0336271840788385,253
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,1,29,False,5000,22,True,2.904116478230803,253
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,2,0,False,5000,22,True,0.0,160
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,2,0,False,5000,22,True,0.0,160
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,3,29,False,5000,22,True,2.9126700284634093,4631
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,3,29,False,5000,22,True,2.9126700284634093,4631
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,0,29,False,5000,23,True,2.7694960956437784,1252
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,0,29,False,5000,23,True,2.735505511919363,1252
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,1,29,False,5000,23,True,3.0970654676374085,960
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,1,29,False,5000,23,True,2.9943761222554706,960
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,2,0,False,5000,23,True,0.0,3268
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,2,0,False,5000,23,True,0.0,3268
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,3,29,False,5000,23,True,2.5593598226960577,1406
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,3,29,False,5000,23,True,2.5593598226960577,1406
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,0,29,False,5000,24,True,2.887209476806517,3172
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,0,29,False,5000,24,True,2.883452147676854,3172
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,1,29,False,5000,24,True,3.363490619671456,3748
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,1,29,False,5000,24,True,3.312865969186214,3748
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,2,0,False,5000,24,True,0.0,2786
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,2,0,False,5000,24,True,0.0,2786
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,3,29,False,5000,24,True,3.089305062170862,1016
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,3,29,False,5000,24,True,3.089305062170862,1016
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,0,29,False,5000,25,True,3.188911076196734,3294
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,0,29,False,5000,25,True,3.1428647564104977,3294
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,1,29,False,5000,25,True,3.052709211195147,634
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,1,29,False,5000,25,True,3.052538352764063,634
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,2,0,False,5000,25,True,0.0,2002
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,2,0,False,5000,25,True,0.0,2002
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,3,29,False,5000,25,True,3.2242956890507473,2788
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,3,29,False,5000,25,True,3.2242956890507473,2788
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,0,29,False,5000,26,True,3.098317379488493,4222
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,0,29,False,5000,26,True,3.0808573978610707,4222
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,1,29,False,5000,26,True,3.109198751898485,2642
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,1,29,False,5000,26,True,3.1068830649617785,2642
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,2,0,False,5000,26,True,0.0,96
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,2,0,False,5000,26,True,0.0,96
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,3,29,False,5000,26,True,3.12695762547891,2975
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,3,29,False,5000,26,True,3.12695762547891,2975
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,0,29,False,5000,27,True,3.2073845142980373,3291
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,0,29,False,5000,27,True,3.1975068406909,3291
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,1,29,False,5000,27,True,3.0708710402819617,396
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,1,29,False,5000,27,True,3.0280597662549873,396
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,2,0,False,5000,27,True,0.0,1125
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,2,0,False,5000,27,True,0.0,1125
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,3,29,False,5000,27,True,2.696371244289874,2334
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,3,29,False,5000,27,True,2.696371244289874,2334
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,0,29,False,5000,28,True,3.091641798943974,3192
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,0,29,False,5000,28,True,3.04212308497159,3192
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,1,29,False,5000,28,True,3.1042329727424534,2088
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,1,29,False,5000,28,True,3.072028114988059,2088
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,2,0,False,5000,28,True,0.0,3182
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,2,0,False,5000,28,True,0.0,3182
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,3,29,False,5000,28,True,2.895253894291507,4876
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,3,29,False,5000,28,True,2.895253894291507,4876
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,0,29,False,5000,29,True,3.1759467550190266,1593
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,0,29,False,5000,29,True,3.114195108939494,1593
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,1,29,False,5000,29,True,3.4391747667030153,2948
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,1,29,False,5000,29,True,3.349284766144753,2948
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,2,0,False,5000,29,True,0.0,2835
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,2,0,False,5000,29,True,0.0,2835
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,3,29,False,5000,29,True,3.15547403252111,3395
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,3,29,False,5000,29,True,3.15547403252111,3395
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,0,29,False,5000,30,True,3.0377499582996745,2445
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,0,29,False,5000,30,True,2.9512904984683472,2445
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,1,29,False,5000,30,True,2.9182994893360363,2222
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,1,29,False,5000,30,True,2.860604277665831,2222
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,2,0,False,5000,30,True,0.0,1663
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,2,0,False,5000,30,True,0.0,1663
m-2_overhang,registered_x01,zdt1_interval,cw,0.1,3,29,False,5000,30,True,3.1994399861588954,4706
m-2_overhang,a5b_domination_argument,zdt1_interval,cw,0.1,3,29,False,5000,30,True,3.1994399861588954,4706
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,11,True,2.9621986334435753,1519
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,11,True,2.868794930629019,1519
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,11,True,2.9303097558423614,2335
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,11,True,2.9302882052627934,2335
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,11,True,0.0,20
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,11,True,0.0,20
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,11,True,0.0,20
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,11,True,0.0,20
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,12,True,3.3225213417898116,623
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,12,True,3.203434234370312,623
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,12,True,2.8227453461388814,4984
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,12,True,2.6783462925095787,4984
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,12,True,0.0,3475
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,12,True,0.0,3475
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,12,True,0.0,3475
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,12,True,0.0,3475
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,13,True,3.3969978700080357,110
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,13,True,3.305222990985887,110
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,13,True,2.848831446686365,3366
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,13,True,2.8431351751428053,3366
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,13,True,0.0,3879
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,13,True,0.0,3879
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,13,True,0.0,3879
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,13,True,0.0,3879
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,14,True,3.307857001414677,1145
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,14,True,3.2804067470650895,1145
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,14,True,3.081341345101482,3550
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,14,True,2.9248507337840453,3550
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,14,True,0.0,1189
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,14,True,0.0,1189
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,14,True,0.0,2229
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,14,True,0.0,2229
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,15,True,3.0128350914806794,3389
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,15,True,3.0126300882512935,3389
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,15,True,2.911043907546917,333
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,15,True,2.8627581819897645,333
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,15,True,0.0,1598
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,15,True,0.0,1598
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,15,True,0.0,4997
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,15,True,0.0,4997
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,16,True,3.1303573836284246,3755
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,16,True,3.0677446403764637,3755
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,16,True,3.394118330423916,2119
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,16,True,3.393846085185174,2119
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,16,True,0.0,6
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,16,True,0.0,6
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,16,True,0.0,6
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,16,True,0.0,6
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,17,True,2.753632091129573,2846
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,17,True,2.6321101021911626,2846
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,17,True,2.545064502025791,3117
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,17,True,2.475131924257458,3117
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,17,True,0.0,90
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,17,True,0.0,90
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,17,True,0.0,90
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,17,True,0.0,90
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,18,True,2.7804643811099417,2815
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,18,True,2.777314341984138,2815
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,18,True,3.0096971279147895,3317
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,18,True,2.869784627086773,3317
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,18,True,0.0,2221
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,18,True,0.0,2221
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,18,True,0.0,2221
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,18,True,0.0,2221
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,19,True,3.201107916103373,4003
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,19,True,3.1912650146508943,4003
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,19,True,3.3865639495584374,3799
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,19,True,3.241983774186555,3799
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,19,True,0.0,1960
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,19,True,0.0,1960
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,19,True,0.0,1960
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,19,True,0.0,1960
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,20,True,2.76415341968017,3926
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,20,True,2.7615947668184213,3926
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,20,True,3.2903455601680878,201
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,20,True,3.1768139153909294,201
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,20,True,0.0,1078
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,20,True,0.0,1078
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,20,True,0.0,1078
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,20,True,0.0,1078
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,21,True,3.1630512627339846,1478
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,21,True,3.134032084508349,1478
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,21,True,3.3182237359539406,3750
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,21,True,3.309422272444766,3750
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,21,True,0.0,4215
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,21,True,0.0,4215
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,21,True,0.0,2435
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,21,True,0.0,2435
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,22,True,3.0202667489547594,3440
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,22,True,3.020230791279815,3440
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,22,True,2.6930155303457353,4068
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,22,True,2.6451319714066557,4068
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,22,True,0.0,160
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,22,True,0.0,160
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,22,True,0.0,160
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,22,True,0.0,160
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,23,True,3.437817637540307,978
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,23,True,3.300253604537166,978
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,23,True,3.1870836989456737,2485
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,23,True,3.1647222184004917,2485
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,23,True,0.0,3268
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,23,True,0.0,3268
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,23,True,0.0,3268
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,23,True,0.0,3268
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,24,True,2.7911057297174025,3306
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,24,True,2.7905475960812045,3306
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,24,True,3.1644661661233418,2861
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,24,True,3.1094242364513254,2861
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,24,True,0.0,2786
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,24,True,0.0,2786
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,24,True,0.0,2786
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,24,True,0.0,2786
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,25,True,2.91316359597524,2863
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,25,True,2.7931961446907208,2863
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,25,True,2.692300491752809,3216
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,25,True,2.6094609887791735,3216
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,25,True,0.0,2002
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,25,True,0.0,2002
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,25,True,0.0,2002
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,25,True,0.0,2002
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,26,True,3.1806034302701893,3746
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,26,True,3.178052174109996,3746
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,26,True,3.4887225041268164,2248
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,26,True,3.4195441566810962,2248
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,26,True,0.0,96
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,26,True,0.0,96
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,26,True,0.0,96
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,26,True,0.0,96
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,27,True,3.104644206264423,1873
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,27,True,3.0014836215466456,1873
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,27,True,3.2073845142980373,3291
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,27,True,3.1975068406909,3291
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,27,True,0.0,1125
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,27,True,0.0,1125
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,27,True,0.0,1125
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,27,True,0.0,1125
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,28,True,3.129253839410145,4023
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,28,True,3.0901927581839135,4023
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,28,True,2.947925642896735,3571
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,28,True,2.943226452582078,3571
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,28,True,0.0,3182
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,28,True,0.0,3182
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,28,True,0.0,2765
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,28,True,0.0,2765
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,29,True,2.8190026263045675,4998
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,29,True,2.760186793275044,4998
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,29,True,2.702684840762998,4012
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,29,True,2.585156637509899,4012
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,29,True,0.0,2835
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,29,True,0.0,2835
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,29,True,0.0,3660
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,29,True,0.0,3660
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,0,28,False,5000,30,True,3.087805641796691,4125
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,0,28,False,5000,30,True,3.0262602437751434,4125
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,1,28,False,5000,30,True,3.0377499582996745,2445
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,1,28,False,5000,30,True,2.9512904984683472,2445
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,2,0,False,5000,30,True,0.0,1663
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,2,0,False,5000,30,True,0.0,1663
m-2_overhang,registered_x01,zdt1_interval,lu,0.25,3,0,False,5000,30,True,0.0,1663
m-2_overhang,a5b_domination_argument,zdt1_interval,lu,0.25,3,0,False,5000,30,True,0.0,1663
m-2_overhang,registered_x01,zdt1_interval,ls,0.25,0,28,False,5000,11,True,2.9621986334435753,1519
